"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/CodeGen/GlobalISel/MachineIRBuilder.cpp","559","60","559","69"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/GlobalISel/LegalizerHelper.cpp","192","42","192","53"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'int64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/GlobalISel/LegalizerHelper.cpp","1620","55","1620","65"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'long'.","/interpreter/llvm-project/llvm/lib/CodeGen/GlobalISel/LegalizerHelper.cpp","1242","11","1242","50"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'long'.","/interpreter/llvm-project/llvm/lib/CodeGen/GlobalISel/LegalizerHelper.cpp","1244","16","1244","49"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/InterleavedLoadCombinePass.cpp","1075","58","1075","65"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/InterleavedLoadCombinePass.cpp","761","50","761","60"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/InterleavedLoadCombinePass.cpp","698","50","698","66"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/interpreter/llvm-project/llvm/lib/CodeGen/MachineTraceMetrics.cpp","75","29","76","64"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'int64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/ModuloSchedule.cpp","969","27","969","37"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_t'.","/interpreter/llvm-project/llvm/include/llvm/CodeGen/PBQP/Math.h","142","41","142","51"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/LegalizeIntegerTypes.cpp","5003","50","5003","66"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'long'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/DAGCombiner.cpp","7420","29","7420","51"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'long'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/DAGCombiner.cpp","7424","29","7424","51"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/LegalizeVectorTypes.cpp","5505","13","5505","29"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/DAGCombiner.cpp","20504","37","20504","66"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'long'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/SelectionDAG.cpp","10144","13","10144","24"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'ScalarTy'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/TargetLowering.cpp","7474","61","7474","72"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'int64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/TargetLowering.cpp","7478","65","7478","76"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'int64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/TargetLowering.cpp","7395","59","7395","70"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/SelectionDAGBuilder.cpp","751","48","751","70"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/SelectionDAGBuilder.cpp","506","7","506","25"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/SelectionDAGBuilder.cpp","530","14","530","32"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/CodeGen/SelectionDAG/SelectionDAGBuilder.cpp","9431","36","9431","55"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_t'.","/interpreter/llvm-project/llvm/lib/ExecutionEngine/ExecutionEngine.cpp","356","51","356","59"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/ExecutionEngine/Orc/EPCIndirectionUtils.cpp","351","30","351","68"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/ExecutionEngine/Orc/EPCIndirectionUtils.cpp","354","17","354","58"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/Object/MachOObjectFile.cpp","103","59","103","75"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/Object/MachOObjectFile.cpp","4062","34","4062","57"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/Object/MachOObjectFile.cpp","2530","12","2530","39"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86FrameLowering.cpp","3062","44","3062","66"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86InstCombineIntrinsic.cpp","886","24","886","54"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","12407","47","12407","60"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'int64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86InstructionSelector.cpp","1339","45","1339","63"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'int64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86InstructionSelector.cpp","1299","22","1299","34"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","48218","24","48218","38"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","44935","40","44935","54"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","36976","19","36976","47"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","36569","19","36569","43"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","35229","34","35229","42"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'CostType'.","/interpreter/llvm-project/llvm/lib/Transforms/IPO/FunctionSpecialization.cpp","265","12","265","66"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","13583","42","13583","60"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","12827","45","12827","57"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","12829","45","12829","58"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","12833","45","12833","57"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","12835","45","12835","58"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","12842","45","12842","57"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","12845","45","12845","57"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","12847","45","12847","58"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","10817","44","10817","62"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","10831","46","10831","64"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","10767","45","10767","59"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_t'.","/interpreter/llvm-project/llvm/lib/Target/X86/X86ISelLowering.cpp","6720","41","6720","63"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'CostType'.","/interpreter/llvm-project/llvm/lib/Transforms/IPO/IROutliner.cpp","1509","7","1509","74"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/interpreter/llvm-project/llvm/lib/Transforms/IPO/LowerTypeTests.cpp","1523","34","1523","46"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Transforms/Vectorize/LoopVectorize.cpp","8534","24","8534","73"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Transforms/Vectorize/LoopVectorize.cpp","8491","44","8491","69"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Transforms/Vectorize/LoopVectorize.cpp","8379","52","8379","68"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Transforms/Vectorize/LoopVectorize.cpp","8329","44","8329","69"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'uint64_t'.","/interpreter/llvm-project/llvm/lib/Transforms/Vectorize/LoopVectorize.cpp","4155","39","4155","64"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/io/io/src/TEmulatedCollectionProxy.cxx","376","14","376","26"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/io/io/src/TEmulatedCollectionProxy.cxx","366","14","366","26"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'size_t'.","/io/io/src/TGenCollectionStreamer.cxx","894","17","894","36"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'size_t'.","/io/io/src/TGenCollectionStreamer.cxx","216","17","216","36"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'size_t'.","/io/io/src/TGenCollectionStreamer.cxx","370","17","370","36"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'size_t'.","/io/io/src/TGenCollectionStreamer.cxx","476","17","476","36"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'size_t'.","/io/io/src/TGenCollectionStreamer.cxx","729","17","729","36"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/fumili/src/TFumiliMinimizer.cxx","594","18","594","26"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'size_type'.","/math/mathcore/src/GoFTest.cxx","556","26","556","28"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/FitResult.cxx","589","31","589","39"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'difference_type'.","/math/mathcore/src/FitResult.cxx","592","58","592","65"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/Fitter.cxx","901","28","901","30"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/Fitter.cxx","937","28","937","30"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/Fitter.cxx","948","28","948","30"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/Fitter.cxx","956","31","956","33"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/Fitter.cxx","966","47","966","53"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/TKDTreeBinning.cxx","448","21","448","33"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/TKDTreeBinning.cxx","395","31","395","40"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/TKDTreeBinning.cxx","382","31","382","40"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/TKDTreeBinning.cxx","173","41","173","53"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/TKDTreeBinning.cxx","174","41","174","53"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/TKDTreeBinning.cxx","268","25","268","37"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/TKDTreeBinning.cxx","269","25","269","37"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/TKDTreeBinning.cxx","238","36","238","46"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathcore/src/TKDTreeBinning.cxx","212","17","212","30"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/mathmore/src/GSLNLSMinimizer.cxx","403","25","403","33"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'unsigned long'.","/math/matrix/src/TDecompQRH.cxx","241","50","241","58"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'unsigned long'.","/math/matrix/src/TDecompQRH.cxx","123","50","123","58"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'unsigned long'.","/math/matrix/src/TDecompBK.cxx","333","50","333","60"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'unsigned long'.","/math/matrix/src/TDecompBK.cxx","114","50","114","60"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'unsigned long'.","/math/matrix/src/TDecompSVD.cxx","605","50","605","58"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'unsigned long'.","/math/matrix/src/TDecompSVD.cxx","108","50","108","58"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/minuit/src/TMinuitMinimizer.cxx","623","48","623","56"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/minuit/src/TMinuitMinimizer.cxx","629","34","629","44"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/math/minuit/src/TMinuitMinimizer.cxx","700","26","700","34"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'unsigned long'.","/math/minuit/src/TMinuitMinimizer.cxx","686","26","686","34"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/minuit/src/TLinearMinimizer.cxx","246","18","246","26"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/minuit2/inc/Minuit2/FCNGradAdapter.h","95","49","95","53"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'unsigned int' before it is converted to 'size_type'.","/math/minuit2/inc/Minuit2/FCNGradAdapter.h","77","49","77","51"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'double'.","/montecarlo/eg/src/TGenerator.cxx","411","32","411","40"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'Double_t'.","/math/mlp/src/TMultiLayerPerceptron.cxx","2567","40","2567","54"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'Double_t'.","/math/mlp/src/TMultiLayerPerceptron.cxx","2567","56","2567","77"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'Double_t'.","/math/mlp/src/TMultiLayerPerceptron.cxx","2567","79","2567","93"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'Double_t'.","/math/mlp/src/TMultiLayerPerceptron.cxx","2567","95","2567","116"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'Double_t'.","/math/mlp/src/TMultiLayerPerceptron.cxx","2607","35","2607","49"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'Double_t'.","/math/mlp/src/TMultiLayerPerceptron.cxx","2607","51","2607","66"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'Double_t'.","/math/mlp/src/TMultiLayerPerceptron.cxx","2619","42","2619","55"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'Double_t'.","/math/mlp/src/TMultiLayerPerceptron.cxx","2629","35","2629","47"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'float' before it is converted to 'Double_t'.","/math/mlp/src/TMultiLayerPerceptron.cxx","2630","35","2630","51"
"Multiplication result converted to larger type","A multiplication result that is converted to a larger type can be a sign that the result can overflow the type converted from.","warning","Multiplication result may overflow 'int' before it is converted to 'size_type'.","/roofit/roofit/src/RooKeysPdf.cxx","181","15","181","66"
